id,sbp,spc,cla,sbc,ifc,dvn,sbd,ord,sbo,ifo,spf,fam,sbf,tri,gen,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,NA,NA,Aleochara,bilineata
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Sternorrhyncha,NA,NA,Aleyrodidae,NA,NA,Aleyrodes,singularis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Sternorrhyncha,NA,NA,Aleyrodidae,NA,NA,Aleyrodes,lonicerae
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Sternorrhyncha,NA,NA,Aleyrodidae,NA,NA,Aleyrodes,proletella
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Sternorrhyncha,NA,NA,Aleyrodidae,NA,NA,Aleyrodes,atriplex
NA,Hexapoda,NA,Insecta,Archaeognatha,NA,NA,NA,Archaeognatha,NA,NA,NA,Machilidae,NA,NA,Allopsontus,lineatus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Cynipoidea,Figitidae,Charipinae,NA,Alloxysta,pleuralis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Curculionoidea,Scolytidae,NA,NA,Alniphagus,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Chalcidoidea,Pteromalidae,NA,NA,Amblymerus,bruchophagi
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Pentatomomorpha,Coreoidea,Coreidae,NA,NA,Amblypelta,sp
NA,Chelicerata,NA,Arachnida,NA,NA,NA,NA,Acari,NA,NA,NA,Phytoseiidae,NA,NA,Amblyselus,cucumeris
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Chrysomeloidea,Chrysomelidae,NA,NA,Ambrostoma,quadriimpressum
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,Eotrechinae,NA,Amemboa,intermedia
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,Eotrechinae,NA,Amemboa,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Apoidea,Sphecidae,Sphecinae,NA,Ammophila,campestris
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Apoidea,Sphecidae,Sphecinae,NA,Ammophila,sabulosa
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Apoidea,Sphecidae,Sphecinae,NA,Ammophila,pubescens
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Glaphyridae,NA,NA,Amphicoma,vulpes
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Melolonthinae,NA,Amphimallon,caucasium
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Melolonthinae,NA,Amphimallon,majalis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Cecidomyiidae,NA,NA,Anabremia,inquilina
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Scarabaeinae,NA,Anachalcos,cupreus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Cynipoidea,Figitidae,Anacharitinae,NA,Anacharis,immunis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Lepidoptera,Glossata,NA,Pyraloidea,Pyralidae,Phycitinae,NA,Anagasta,kuhniella
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Hybosoridae,NA,NA,Anaides,simplicicollis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Hybosoridae,NA,NA,Anaides,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Chalcidoidea,Mymaridae,NA,NA,Anaphes,flavipes
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Dictyoptera,Blattodea,NA,NA,Blaberoidea,Blattellidae,Anaplectinae,NA,Anaplecta,lateralis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Dictyoptera,Blattodea,NA,NA,Blaberoidea,Blattellidae,Anaplectinae,NA,Anaplecta,hemiscotia
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Dictyoptera,Blattodea,NA,NA,Blaberoidea,Blattellidae,Anaplectinae,NA,Anaplecta,subsignata
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Acanthosomatidae,Acanthosomatinae,NA,Anaxandra,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Orthopterida,Phasmatodea,NA,NA,NA,Phasmatidae,NA,NA,Anchiale,maculata
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Cynipoidea,Cynipidae,NA,NA,Andricus,quercusradicis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,NA,Dermaptera,Forficulina,NA,Forficuloidea,Forficulidae,NA,NA,Anechura,bipunctata
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Ichneumonoidea,Ichneumonidae,NA,NA,Angitia,fenestralis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Curculionoidea,Scolytidae,Ipinae,NA,Anisandrus,obesus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,NA,Embioptera,Embiidina,NA,NA,Anisembiidae,NA,NA,Anisembia,texana
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,NA,Dermaptera,Forficulina,NA,Anisolabidoidea,Anisolabididae,NA,NA,Anisolabis,littorea
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,NA,Dermaptera,Forficulina,NA,Anisolabidoidea,Anisolabididae,NA,NA,Anisolabis,vosseleri
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,NA,Dermaptera,Forficulina,NA,Anisolabidoidea,Anisolabididae,NA,NA,Anisolabis,maritima
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Orthopterida,Phasmatodea,NA,NA,NA,Phasmatidae,NA,NA,Anisomorpha,buprestoides
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Nepomorpha,NA,Notonectidae,NA,NA,Anisops,sardeus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Nepomorpha,NA,Notonectidae,NA,NA,Anisops,debilis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Bostrichiformia,Bostrichoidea,Anobiidae,NA,NA,Anobium,punctatum
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Rutelinae,Anomalini,Anomala,horticola
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Nematocera,Culicomorpha,Culicoidea,Culicidae,NA,NA,Anopheles,atroparvus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Lepidoptera,Glossata,NA,Bombycoidea,Saturniidae,NA,NA,Antheraea,yamamai
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Lepidoptera,Glossata,NA,Bombycoidea,Saturniidae,NA,NA,Antheraea,pernyi
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Cimicomorpha,NA,Anthocoridae,Anthocorinae,Anthocorini,Anthocoris,confusus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Curculionoidea,Curculionidae,NA,NA,Anthonomus,pomorum
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Bostrichiformia,Bostrichoidea,Dermestidae,NA,NA,Anthrenus,museorum
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Bostrichiformia,Bostrichoidea,Dermestidae,NA,NA,Anthrenus,verbasci
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,NA,Membracoidea,Membracidae,Smiliinae,NA,Antianthe,expansa
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,NA,Membracoidea,Membracidae,Smiliinae,NA,Antianthe,foliacea
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Pentatomidae,Discocephalinae,NA,Antiteuchus,tripterus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Pentatomidae,Discocephalinae,NA,Antiteuchus,piceus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Pentatomidae,Discocephalinae,NA,Antiteuchus,mixtus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Pentatomidae,Discocephalinae,NA,Antiteuchus,variolus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Pentatomidae,Discocephalinae,NA,Antiteuchus,macraspis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Pentatomidae,Discocephalinae,NA,Antiteuchus,amplus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Pentatomidae,Discocephalinae,NA,Antiteuchus,sepulcralis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Pentatomidae,Discocephalinae,NA,Antiteuchus,innocens
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Orthopterida,Orthoptera,Ensifera,NA,NA,Gryllidae,NA,NA,Anurogryllus,muticus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Orthopterida,Orthoptera,Ensifera,NA,NA,Gryllidae,NA,NA,Anurogryllus,arboreus
NA,Hexapoda,NA,Elliplura,NA,NA,NA,NA,Collembola,NA,Entobryomorpha,Isotomoidea,Isotomidae,NA,NA,Anurophorus,iohi
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,NA,Dermaptera,Forficulina,NA,Apachyoidea,Apachyidae,NA,NA,Apachyus,peterseni
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Ichneumonoidea,Braconidae,NA,NA,Apanteles,glomeratus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Ichneumonoidea,Braconidae,NA,NA,Apanteles,melanoscelus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Ichneumonoidea,Braconidae,Alysiinae,NA,Apharaeta,genevensis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Chalcidoidea,Aphelinidae,NA,NA,Aphelinus,asychis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Chalcidoidea,Aphelinidae,NA,NA,Aphelinus,mali
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Chalcidoidea,Aphelinidae,NA,NA,Aphelinus,semiflavus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Nepomorpha,NA,Aphelocheiridae,NA,NA,Aphelocheirus,aestivalis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Nepomorpha,NA,Aphelocheiridae,NA,NA,Aphelocheirus,venus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,NA,Membracoidea,Membracidae,Smiliinae,NA,Apheta,affinis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Ichneumonoidea,Braconidae,NA,NA,Aphidius,gomezi
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Cecidomyiidae,NA,NA,Aphidoletes,aphidimyza
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Sternorrhyncha,Aphidomorpha,Aphidoidea,Aphididae,Aphidinae,NA,Aphis,fabae
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Aphodiinae,NA,Aphodius,fossor
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Aphodiinae,NA,Aphodius,fimetarius
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Aphodiinae,NA,Aphodius,prodromus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Aphodiinae,NA,Aphodius,sphacelatus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Aphodiinae,NA,Aphodius,ater
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Aphodiinae,NA,Aphodius,haroldianus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Aphodiinae,NA,Aphodius,elegans
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Aphodiinae,NA,Aphodius,lividus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Aphodiinae,NA,Aphodius,rufipes
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,NA,Cercopoidea,Aphrophoridae,NA,NA,Aphrophora,flavipes
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Chrysomeloidea,Chrysomelidae,NA,NA,Aphthona,abdominalis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Chrysomeloidea,Chrysomelidae,NA,NA,Aphthona,cyparissiae
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Chrysomeloidea,Chrysomelidae,NA,NA,Aphthona,czwalinae
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Chrysomeloidea,Chrysomelidae,NA,NA,Aphthona,flava
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Chrysomeloidea,Chrysomelidae,NA,NA,Aphthona,lacertosa
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Chrysomeloidea,Chrysomelidae,NA,NA,Aphthona,nigriscutus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Apoidea,Apidae,Apinae,NA,Apis,mellifera
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,NA,NA,Aploderus,caesus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,NA,NA,Aploderus,caelatus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Curculionoidea,Curculionidae,Rhynchitinae,NA,Apoderus,spp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Ichneumonoidea,Ichneumonidae,NA,NA,Aptesis,nigrocincta
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,NA,NA,Aquarius,amplus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,NA,NA,Aquarius,chilensis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,NA,NA,Aquarius,conformis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,NA,NA,Aquarius,nebularis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,NA,NA,Aquarius,remigis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Cimicomorpha,NA,Reduviidae,Arachnocorinae,NA,ArachnocorineGenus1,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Pentatomomorpha,Aradoidea,Aradidae,NA,NA,Aradus,cinnamomeus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Lepidoptera,Glossata,NA,Tortricoidea,Tortricidae,NA,NA,Archips,rosanus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Dictyoptera,Blattodea,NA,NA,Blaberoidea,Polyphagidae,NA,NA,Arenivaga,investigata
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Dictyoptera,Blattodea,NA,NA,Blaberoidea,Polyphagidae,NA,NA,Arenivaga,cerverae
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Apoidea,Sphecidae,Pemphredoninae,NA,Arpactophilus,mimi
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Tessarotomidae,NA,NA,Arvelius,atropunctatus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,Halobatinae,NA,Asclepios,apicalis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,Halobatinae,NA,Asclepios,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Dinidoridae,NA,NA,Aspongopus,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Ceratocanthidae,NA,NA,Astaenomoechus,sp1
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Ceratocanthidae,NA,NA,Astaenomoechus,sp2
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Nepomorpha,NA,Naucoridae,NA,NA,Asthenocoris,luzonensis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Aphodiinae,NA,Ataenius,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Symphyta,NA,Tenthredinoidea,Tenthredinidae,NA,NA,Athalia,rosae
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Trichoptera,NA,NA,NA,Leptoceridae,NA,NA,Athripsodes,cinereus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Trichoptera,NA,NA,NA,Leptoceridae,NA,NA,Athripsodes,senilis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Cimicomorpha,NA,Reduviidae,Harpactorinae,NA,Atopozelus,pallens
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Bostrichiformia,Bostrichoidea,Dermestidae,NA,NA,Attagenus,pellio
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Bostrichiformia,Bostrichoidea,Dermestidae,NA,NA,Attagenus,piceus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Curculionoidea,Curculionidae,Rhynchitinae,NA,Attelabus,spp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,NA,Dermaptera,Forficulina,NA,Forficuloidea,Spongiphoridae_para,NA,NA,Auchenomus,forcipatus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,NA,Dermaptera,Forficulina,NA,Forficuloidea,Spongiphoridae_para,NA,NA,Auchenomus,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Scutelleridae,Scutellerinae,NA,Augocoris,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Sternorrhyncha,NA,Coccoidea,Coccidae,NA,NA,Aulacaspis,tegalensis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Cynipoidea,Cynipidae,NA,NA,Aulacidea,tragoponis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Curculionoidea,Platypodidae,NA,NA,Australoplatypus,incompertus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Apoidea,Sphecidae,Nyssoninae,Gorytini,Austrogorytes,bellicosus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Nepomorpha,Nepoidea,Nepidae,NA,NA,Austronepa,angusta
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Lepidoptera,NA,NA,NA,Cossidae,NA,NA,Azygophleps,scalaris
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Cyclorrhapha,Syrphoidea,Syrphidae,NA,NA,Baccha,obscuripennis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Cyclorrhapha,Syrphoidea,Syrphidae,NA,NA,Baccha,elongata
NA,Myriapoda,NA,Diplopoda,NA,NA,NA,NA,Polyzoniida,NA,NA,NA,Andrognathidae,NA,NA,Bacillozonium,nodulosum
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Thysanoptera,Tubulifera,NA,NA,Phlaeothripidae,Idolothripinae,NA,Bactridothrips,brevitubus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Orthopterida,Phasmatodea,NA,NA,NA,Phasmatidae,NA,NA,Bactrododema,hecticum
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Orthopterida,Phasmatodea,NA,NA,NA,Phasmatidae,NA,NA,Bactrododema,aestuans
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Orthopterida,Phasmatodea,NA,NA,NA,Phasmatidae,NA,NA,Bactrododema,tiaratum
